filename,classID
wd\SDSSJ133834.95+505111.6_15300-59312-0107_4351207184.dat,WDB
cb_uvex2\SDSSJ130614.09+582104.1_15348-59329-0164_4351310037.dat,WDB
cb_uvex2\SDSSJ083048.87+214033.3_15061-59226-0047_4554845189.dat,WDB
wd\SDSSJ073552.63+210135.8_15195-59238-0119_4543075221.dat,WDB
wd\SDSSJ173843.44+033704.9_15342-59328-0427_5178376978.dat,WDB
cb_uvex2\SDSSJ004341.74+002324.4_15007-59187-0218_4399311656.dat,WDB
wd\SDSSJ075113.25+313249.1_15018-59251-0240_4554661908.dat,WDB
wd\SDSSJ085253.92+000739.2_15147-59227-0057_4545160863.dat,WDB
wd\SDSSJ015348.07-005929.4_15013-59165-0240_4375863588.dat,WDB
wd\SDSSJ073652.61+181428.3_15073-59186-0448_4542220895.dat,WDB
wd\SDSSJ081801.61+253456.9_15053-59230-0452_4554525842.dat,WDB
wd\SDSSJ061756.03+421701.0_15197-59245-0420_4552911910.dat,WDB
cb_uvex2\SDSSJ073637.76+203243.5_15195-59238-0189_4543073062.dat,WDB
wd\SDSSJ074828.61+374208.9_15017-59278-0264_4555254569.dat,WDB
wd\SDSSJ143452.21+091835.3_15202-59276-0408_4601003356.dat,WDB
wd\SDSSJ212656.73-002423.8_15027-59159-0116_4367805501.dat,WDB
wd\SDSSJ185754.42+373654.1_15332-59305-0078_5369249015.dat,WDB
wd\SDSSJ083056.93+253853.4_15060-59222-0419_4554910640.dat,WDB
cb_uvex2\SDSSJ091649.33+034147.9_15263-59315-0307_4592673752.dat,WDB
wd\SDSSJ135336.36+015315.9_15201-59273-0295_4600227795.dat,WDB
wd\SDSSJ063612.80+053438.8_15114-59208-0072_4525003134.dat,WDB
wd\SDSSJ123544.43+623414.3_15239-59316-0392_4351337923.dat,WDB
cb_uvex2\SDSSJ080330.79+360244.2_15022-59231-0369_4555285384.dat,WDB
wd\SDSSJ111010.93+385700.1_15352-59358-0434_4597762195.dat,WDB
wd\SDSSJ161944.86+535502.2_15330-59324-0460_4346352325.dat,WDB
wd\SDSSJ072329.24+244318.9_15191-59247-0085_4543187059.dat,WDB
wd\SDSSJ074419.83+302202.9_15016-59193-0488_4551564230.dat,WDB
wd\SDSSJ075901.95+260806.6_15021-59226-0349_4554393466.dat,WDB
cb_uvex2\SDSSJ083406.40+312320.1_15059-59199-0341_4555565313.dat,WDB
wd\SDSSJ080630.84+271750.8_15024-59202-0391_4554429955.dat,WDB
wd\SDSSJ073035.97-095224.0_15231-59270-0122_4476450934.dat,WDB
wd\SDSSJ163644.12+395518.8_15309-59312-0379_5191816170.dat,WDB
wd\SDSSJ163054.20+434009.2_15308-59351-0298_4346100565.dat,WDB
wd\SDSSJ073512.67+163804.0_15073-59212-0242_4542153944.dat,WDB
wd\SDSSJ000407.15+264939.3_15004-59217-0069_4402821043.dat,WDB
wd\SDSSJ074538.13+312205.2_15018-59164-0398_4551591889.dat,WDB
wd\SDSSJ141621.78+322638.3_15322-59340-0183_4603604796.dat,WDB
wd\SDSSJ081546.08+244603.3_15053-59230-0398_4554474135.dat,WDB
wd\SDSSJ234053.59-011829.8_15033-59200-0285_4371147419.dat,WDB
cb_uvex2\SDSSJ161227.47+541130.2_15330-59324-0320_4346403029.dat,WDB
wd\SDSSJ093906.50+035435.5_15270-59317-0078_4592986641.dat,WDB
cb_uvex2\SDSSJ161230.84+531127.2_15330-59324-0276_4346400002.dat,WDB
wd\SDSSJ162934.43+633026.2_15347-59301-0297_4347442498.dat,WDB
wd\SDSSJ074508.79+311659.3_15018-59251-0396_4551590626.dat,WDB
wd\SDSSJ073937.16+373052.2_15017-59195-0199_4553877381.dat,WDB
wd\SDSSJ012009.55-020354.2_15009-59164-0326_4375026115.dat,WDB
cb_uvex2\SDSSJ111716.60+091603.2_15129-59250-0012_4594923273.dat,WDB
cb_uvex2\SDSSJ073923.58+373346.2_15127-59190-0131_4553877389.dat,WDB
wd\SDSSJ081223.85+254842.7_15024-59254-0291_4554513268.dat,WDB
cb_uvex2\SDSSJ161810.03+540023.0_15330-59324-0453_4346358739.dat,WDB
cb_uvex2\SDSSJ234906.10+010021.9_15034-59165-0378_4382236174.dat,WDB
wd\SDSSJ074726.29+380417.3_15017-59195-0025_4555381917.dat,WDB
wd\SDSSJ090038.18-004548.4_15166-59251-0035_4570361464.dat,WDB
wd\SDSSJ112009.91+085641.8_15193-59271-0430_4594945476.dat,WDB
wd\SDSSJ084142.06+500707.0_15244-59257-0188_4360881205.dat,WDB
wd\SDSSJ073552.63+210135.8_15286-59276-0379_4543075221.dat,WDB
wd\SDSSJ003436.68+003140.8_15005-59193-0345_4399275193.dat,WDB
wd\SDSSJ051801.17-075845.3_15108-59208-0301_4416198293.dat,WDB
wd\SDSSJ081742.67+333947.0_15025-59169-0281_4555316636.dat,WDB
cb_uvex2\SDSSJ144048.91+404907.9_15357-59336-0235_4350784358.dat,WDB
cb_uvex2\SDSSJ141535.59+620226.3_15303-59280-0298_4349277543.dat,WDB
wd\SDSSJ164240.40+391731.5_15309-59340-0241_5191725122.dat,WDB
wd\SDSSJ185042.38+380424.2_15332-59305-0230_5368068828.dat,WDB
wd\SDSSJ065635.95+011934.9_15336-59294-0381_4529958908.dat,WDB
cb_uvex4\SDSSJ234352.58+002732.8_15034-59165-0421_4382202003.dat,WDB
wd\SDSSJ121031.36+214430.0_15295-59318-0006_4599518599.dat,WDB
wd\SDSSJ074443.37+164851.0_15073-59212-0001_4542201299.dat,WDB
wd\SDSSJ183002.12+254600.6_15331-59302-0322_5270514571.dat,WDB
wd\SDSSJ093512.72+003857.1_15268-59310-0022_4592919144.dat,WDB
wd\SDSSJ000105.22+855950.6_15350-59329-0216_4326211205.dat,WDB
wd\SDSSJ113631.50+591229.5_15235-59346-0052_4359633559.dat,WDB
wd\SDSSJ073737.19+154131.0_15073-59186-0162_4541980821.dat,WDB
wd\SDSSJ233654.35-013646.8_15033-59164-0167_4371138217.dat,WDB
wd\SDSSJ073515.14+362444.7_15127-59219-0432_4553795050.dat,WDB
wd\SDSSJ092838.11+035839.3_15266-59345-0399_4592708135.dat,WDB
cb_uvex2\SDSSJ111347.74+390159.0_15352-59358-0300_4597764708.dat,WDB
wd\SDSSJ090038.18-004548.4_15166-59251-0035_4570361464.dat,WDB
wd\SDSSJ153405.13+063917.7_15272-59360-0243_5171002179.dat,WDB
wd\SDSSJ162735.14+445348.0_15308-59312-0309_4346123774.dat,WDB
wd\SDSSJ155713.73+280338.6_15274-59304-0478_5188048002.dat,WDB
cb_uvex2\SDSSJ072829.00+245935.4_15285-59304-0129_4550839972.dat,WDB
wd\SDSSJ082206.13+391428.6_15026-59257-0236_4361421420.dat,WDB
wd\SDSSJ113028.61+301120.8_15292-59339-0083_4597281828.dat,WDB
cb_uvex2\SDSSJ140341.97+540714.4_15302-59315-0135_4351043634.dat,WDB
wd\SDSSJ113348.87+262354.4_15293-59340-0268_4595999865.dat,WDB
wd\SDSSJ074828.61+374208.9_15017-59250-0241_4555254569.dat,WDB
wd\SDSSJ024449.17-014741.4_15015-59192-0342_4376199191.dat,WDB
wd\SDSSJ112731.58+272540.2_15293-59293-0288_4597240792.dat,WDB
wd\SDSSJ135336.36+015315.9_15201-59355-0297_4600227795.dat,WDB
wd\SDSSJ161502.84+544603.3_15329-59343-0281_4346361177.dat,WDB
wd\SDSSJ160622.04+272017.0_15274-59304-0090_5188059798.dat,WDB
wd\SDSSJ225822.55+203949.2_15028-59197-0206_4383626541.dat,WDB
wd\SDSSJ230002.28+185825.8_15028-59166-0032_4383233011.dat,WDB
wd\SDSSJ000223.13+272359.3_15004-59165-0020_4402824899.dat,WDB
wd\SDSSJ080939.33+334542.9_15023-59167-0016_4555305709.dat,WDB
wd\SDSSJ024629.08-015151.2_15015-59222-0044_4376199430.dat,WDB
wd\SDSSJ073932.32+201046.5_15195-59238-0298_4543047169.dat,WDB
cb_uvex2\SDSSJ131151.30+571829.8_15348-59329-0236_4351304262.dat,WDB
wd\SDSSJ055524.12+233410.1_15084-59215-0459_4504829960.dat,WDB
wd\SDSSJ235322.17+002653.9_15034-59165-0292_4382242228.dat,WDB
wd\SDSSJ074828.61+374208.9_15020-59284-0233_4555254569.dat,WDB
cb_uvex2\SDSSJ121628.73+204506.4_15295-59294-0132_4599535327.dat,WDB
wd\SDSSJ092654.51-013111.1_15267-59308-0223_4570514321.dat,WDB
wd\SDSSJ182934.79+270603.4_15331-59328-0331_5343152650.dat,WDB
wd\SDSSJ074419.83+302202.9_15016-59219-0484_4551564230.dat,WDB
wd\SDSSJ121312.75+500441.6_15237-59256-0489_4351938620.dat,WDB
cb_uvex2\SDSSJ083344.04+252229.8_15060-59222-0328_4554915349.dat,WDB
wd\SDSSJ153405.13+063917.7_15272-59326-0013_5171002179.dat,WDB
wd\SDSSJ142705.40+091836.6_15202-59250-0215_4600695401.dat,WDB
wd\SDSSJ084857.93+002834.5_15146-59206-0439_4545132518.dat,WDB
wd\SDSSJ141354.95+543216.4_15304-59281-0246_4350971140.dat,WDB
cb_uvex2\SDSSJ080330.79+360244.2_15022-59231-0369_4555285384.dat,WDB
wd\SDSSJ183057.21+252814.0_15331-59328-0049_5270478172.dat,WDB
cb_uvex2\SDSSJ084953.37+001042.9_15164-59200-0327_4545132059.dat,WDB
cb_uvex2\SDSSJ085936.52+530727.7_15174-59252-0161_4360779595.dat,WDB
wd\SDSSJ185256.39+381301.7_15332-59305-0146_5368085280.dat,WDB
wd\SDSSJ074035.78-121452.2_15232-59265-0108_4476633394.dat,WDB
cb_uvex2\SDSSJ225315.76+184844.7_15028-59166-0227_4383217466.dat,WDB
wd\SDSSJ103411.30+373336.7_15291-59350-0134_4597564139.dat,WDB
cb_uvex2\SDSSJ003310.43+011934.2_15005-59167-0128_4399278965.dat,WDB
wd\SDSSJ051024.29+494532.3_15121-59212-0043_4342013208.dat,WDB
wd\SDSSJ212552.77+001918.5_15027-59159-0096_4376584565.dat,WDB
wd\SDSSJ081904.19+354255.6_15055-59230-0424_4555502994.dat,WDB
wd\SDSSJ000407.15+264939.3_15004-59165-0123_4402821043.dat,WDB
wd\SDSSJ124231.56+294600.7_15250-59267-0090_4602004587.dat,WDB
wd\SDSSJ141959.35+853521.3_15273-59360-0433_4348263532.dat,WDB
wd\SDSSJ143759.34+054035.9_15306-59315-0342_4600966220.dat,WDB
wd\SDSSJ182614.87+251128.8_15331-59302-0394_5268364186.dat,WDB
wd\SDSSJ165705.14+860044.3_15273-59360-0015_4348062936.dat,WDB
wd\SDSSJ134105.87+265029.6_15301-59314-0466_4602302241.dat,WDB
wd\SDSSJ081029.20+341111.8_15025-59169-0442_4555308998.dat,WDB
wd\SDSSJ133504.04+142028.7_15298-59292-0496_4599907753.dat,WDB
wd\SDSSJ140733.06+620540.2_15303-59340-0155_4349284534.dat,WDB
wd\SDSSJ020931.75-033502.5_15046-59226-0357_4375908076.dat,WDB
cb_uvex2\SDSSJ083406.40+312320.1_15059-59199-0341_4555565313.dat,WDB
wd\SDSSJ135336.36+015315.9_15201-59273-0295_4600227795.dat,WDB
wd\SDSSJ234326.58-005749.5_15033-59164-0005_4371149798.dat,WDB
cb_uvex2\SDSSJ234906.10+010021.9_15034-59165-0378_4382236174.dat,WDB
wd\SDSSJ082323.19+360834.7_15055-59230-0307_4555510406.dat,WDB
wd\SDSSJ235322.17+002653.9_15034-59165-0292_4382242228.dat,WDB
wd\SDSSJ112009.91+085641.8_15193-59243-0428_4594945476.dat,WDB
cb_uvex2\SDSSJ122421.54+473808.8_15238-59257-0338_4352014246.dat,WDB
wd\SDSSJ134455.30-062617.9_15349-59304-0373_4589321488.dat,WDB
wd\SDSSJ141214.54+544829.4_15304-59281-0282_4350964909.dat,WDB
wd\SDSSJ091058.74+044934.4_15263-59315-0215_4592604112.dat,WDB
wd\SDSSJ074320.32+160752.8_15192-59302-0290_4542183666.dat,WDB
cb_uvex2\SDSSJ081859.50+222805.7_15054-59232-0157_4554475582.dat,WDB
wd\SDSSJ075723.54+291437.9_15019-59164-0249_4554596234.dat,WDB
wd\SDSSJ074345.07+384953.6_15017-59195-0382_4554152280.dat,WDB
wd\SDSSJ074355.73+362511.9_15190-59248-0094_4553868672.dat,WDB
wd\SDSSJ075723.54+291437.9_15019-59164-0249_4554596234.dat,WDB
wd\SDSSJ165309.13+343802.5_15310-59339-0364_5189713451.dat,WDB
wd\SDSSJ080453.51+263826.8_15024-59254-0434_4554411570.dat,WDB
cb_uvex2\SDSSJ144140.26+040811.8_15306-59347-0120_4600823229.dat,WDB
wd\SDSSJ144412.82+035807.7_15306-59315-0030_4600815865.dat,WDB
wd\SDSSJ080459.58+351327.4_15022-59165-0237_4555273127.dat,WDB
wd\SDSSJ183057.21+252814.0_15331-59302-0269_5270478172.dat,WDB
wd\SDSSJ061858.63+114725.4_15101-59192-0158_4527436417.dat,WDB
wd\SDSSJ084243.14+000436.6_15144-59222-0177_4544989142.dat,WDB
wd\SDSSJ083415.45+254819.7_15060-59222-0334_4554919203.dat,WDB
wd\SDSSJ093720.35+014803.6_15269-59340-0354_4592938355.dat,WDB
wd\SDSSJ011306.61-005041.5_15009-59192-0255_4375032902.dat,WDB
wd\SDSSJ000759.47+575137.8_15078-59188-0415_4291566154.dat,WDB
wd\SDSSJ000730.74+275111.7_15004-59165-0114_4402839439.dat,WDB
wd\SDSSJ012016.17-004706.0_15009-59192-0076_4375040693.dat,WDB
cb_uvex2\SDSSJ075404.18+283933.8_15019-59164-0340_4554389477.dat,WDB
wd\SDSSJ103942.93+422718.8_15351-59359-0284_4597713245.dat,WDB
cb_uvex2\SDSSJ080115.06+371404.0_15020-59200-0005_4555412210.dat,WDB
cb_uvex2\SDSSJ162126.45+632326.4_15347-59301-0371_4347448499.dat,WDB
cb_uvex2\SDSSJ072829.00+245935.4_15191-59247-0303_4550839972.dat,WDB
wd\SDSSJ142155.83+351449.8_15305-59283-0468_4603650265.dat,WDB
cb_uvex2\SDSSJ142505.18+335948.5_15322-59340-0306_4603646041.dat,WDB
cb_uvex2\SDSSJ084243.11+500057.5_15244-59257-0185_4360881400.dat,WDB
cb_uvex2\SDSSJ111716.60+091603.2_15129-59217-0474_4594923273.dat,WDB
wd\SDSSJ163104.67-012344.7_15275-59337-0388_4862961909.dat,WDB
cb_uvex2\SDSSJ111716.60+091603.2_15129-59278-0214_4594923273.dat,WDB
cb_uvex4\SDSSJ122847.09+484932.7_15238-59257-0012_4351930719.dat,WDB
wd\SDSSJ073517.16+204022.3_15195-59238-0106_4543071936.dat,WDB
wd\SDSSJ023536.46+014102.8_15014-59232-0329_4401871791.dat,WDB
cb_uvex2\SDSSJ112233.00+293130.3_15292-59311-0035_4597274396.dat,WDB
wd\SDSSJ153405.13+063917.7_15272-59326-0013_5171002179.dat,WDB
wd\SDSSJ174410.42+030014.7_15344-59302-0126_5177296298.dat,WDB
wd\SDSSJ142458.65+340735.3_15322-59340-0307_4603646171.dat,WDB
wd\SDSSJ164328.50+400204.3_15309-59350-0013_5191884012.dat,WDB
wd\SDSSJ161320.03+533753.1_15330-59344-0095_4346399552.dat,WDB
cb_uvex2\SDSSJ151248.06+575549.6_15307-59317-0311_4349088607.dat,WDB
cb_uvex2\SDSSJ075122.91+371254.6_15020-59284-0460_4555252928.dat,WDB
cb_uvex2\SDSSJ083048.87+214033.3_15061-59226-0047_4554845189.dat,WDB
wd\SDSSJ163807.33-000837.9_15275-59337-0074_4863824514.dat,WDB
wd\SDSSJ062247.24+014023.2_15137-59214-0258_4522257935.dat,WDB
wd\SDSSJ074351.30+385615.5_15017-59195-0341_4554153047.dat,WDB
cb_uvex2\SDSSJ143650.15+353152.6_15327-59326-0096_4603877556.dat,WDB
wd\SDSSJ133834.95+505111.6_15300-59351-0301_4351207184.dat,WDB
wd\SDSSJ080830.82+264054.4_15024-59202-0116_4554515134.dat,WDB
cb_uvex2\SDSSJ012237.40+155527.0_15010-59219-0104_4401113530.dat,WDB
wd\SDSSJ080459.58+351327.4_15022-59231-0488_4555273127.dat,WDB
wd\SDSSJ134453.66-041810.7_15200-59324-0107_4589605424.dat,WDB
cb_uvex2\SDSSJ111716.60+091603.2_15193-59271-0463_4594923273.dat,WDB
wd\SDSSJ145939.07+854419.3_15273-59308-0376_4348161456.dat,WDB
cb_uvex2\SDSSJ000742.62+252422.6_15004-59217-0372_4400714901.dat,WDB
wd\SDSSJ142155.83+351449.8_15305-59343-0464_4603650265.dat,WDB
wd\SDSSJ074443.37+164851.0_15073-59212-0001_4542201299.dat,WDB
wd\SDSSJ012044.81-004159.2_15009-59164-0315_4375041026.dat,WDB
cb_uvex2\SDSSJ134417.05+281511.1_15301-59314-0359_4602376099.dat,WDB
wd\SDSSJ074419.83+302202.9_15018-59251-0407_4551564230.dat,WDB
wd\SDSSJ132415.14-145109.9_15199-59247-0313_4587907459.dat,WDB
wd\SDSSJ113440.05+235436.6_15294-59291-0148_4595983961.dat,WDB
wd\SDSSJ073842.58+183509.3_15073-59212-0406_4542229601.dat,WDB
wd\SDSSJ073924.83+374612.8_15127-59190-0127_4553878566.dat,WDB
wd\SDSSJ082919.13+280709.4_15058-59195-0396_4555034156.dat,WDB
wd\SDSSJ024443.69-005227.9_15015-59192-0270_4376165472.dat,WDB
cb_uvex2\SDSSJ075404.18+283933.8_15019-59164-0340_4554389477.dat,WDB
wd\SDSSJ065344.72+011450.0_15336-59294-0489_4524328661.dat,WDB
wd\SDSSJ093906.50+035435.5_15270-59317-0078_4592986641.dat,WDB
wd\SDSSJ092838.11+035839.3_15265-59316-0272_4592708135.dat,WDB
wd\SDSSJ084916.18+013721.0_15146-59226-0213_4545151958.dat,WDB
wd\SDSSJ085719.37-011313.7_15166-59251-0202_4492116225.dat,WDB
wd\SDSSJ011847.74-000142.6_15009-59218-0142_4375040495.dat,WDB
cb_uvex2\SDSSJ081517.91+233924.5_15053-59230-0283_4554453369.dat,WDB
wd\SDSSJ233959.15-011635.0_15033-59164-0094_4371146975.dat,WDB
wd\SDSSJ112731.58+272540.2_15293-59293-0288_4597240792.dat,WDB
wd\SDSSJ073515.14+362444.7_15127-59190-0428_4553795050.dat,WDB
wd\SDSSJ093138.30+031012.8_15270-59317-0376_4592706046.dat,WDB
cb_uvex2\SDSSJ075008.75+283032.7_15019-59281-0418_4554377661.dat,WDB
wd\SDSSJ083606.49+041005.4_15256-59280-0135_4545067151.dat,WDB
wd\SDSSJ023536.46+014102.8_15014-59165-0110_4401871791.dat,WDB
wd\SDSSJ084916.18+013721.0_15146-59206-0275_4545151958.dat,WDB
wd\SDSSJ234312.82-004020.6_15033-59164-0016_4371153459.dat,WDB
wd\SDSSJ083031.99+274758.6_15058-59195-0297_4555033064.dat,WDB
cb_uvex2\SDSSJ073929.44+285218.8_15016-59248-0379_4551095057.dat,WDB
wd\SDSSJ093806.30+032242.4_15270-59284-0300_4592983242.dat,WDB
wd\SDSSJ051801.17-075845.3_15108-59208-0301_4416198293.dat,WDB
wd\SDSSJ052107.90+495327.8_15121-59212-0372_4342147922.dat,WDB
wd\SDSSJ073937.16+373052.2_15190-59267-0355_4553877381.dat,WDB
wd\SDSSJ055934.78+221140.6_15077-59189-0471_4504796860.dat,WDB
wd\SDSSJ074257.29+390617.9_15017-59278-0131_4554151872.dat,WDB
wd\SDSSJ075723.54+291437.9_15019-59164-0249_4554596234.dat,WDB
wd\SDSSJ221607.37+014609.2_15029-59169-0455_4381180490.dat,WDB
wd\SDSSJ080830.82+264054.4_15024-59202-0116_4554515134.dat,WDB
wd\SDSSJ160522.45+532220.5_15330-59324-0037_4346418722.dat,WDB
wd\SDSSJ142240.79+334807.8_15322-59340-0353_4603641863.dat,WDB
wd\SDSSJ092838.11+035839.3_15265-59292-0234_4592708135.dat,WDB
wd\SDSSJ135336.36+015315.9_15201-59273-0295_4600227795.dat,WDB
wd\SDSSJ153611.76+872203.5_15273-59329-0265_4348126397.dat,WDB
wd\SDSSJ112009.91+085641.8_15193-59277-0414_4594945476.dat,WDB
wd\SDSSJ081040.75+191812.0_15052-59229-0424_4546373187.dat,WDB
wd\SDSSJ135122.02+270947.9_15301-59338-0035_4603040151.dat,WDB
wd\SDSSJ161054.22+521137.7_15330-59324-0426_4346388921.dat,WDB
cb_uvex2\SDSSJ234906.10+010021.9_15034-59192-0173_4382236174.dat,WDB
wd\SDSSJ080729.27+324152.1_15023-59232-0395_4555213259.dat,WDB
wd\SDSSJ113348.87+262354.4_15293-59293-0030_4595999865.dat,WDB
wd\SDSSJ082206.13+391428.6_15026-59169-0231_4361421420.dat,WDB
cb_uvex2\SDSSJ083121.12+004742.2_15255-59279-0483_4544925471.dat,WDB
wd\SDSSJ000223.13+272359.3_15004-59191-0498_4402824899.dat,WDB
wd\SDSSJ073924.83+374612.8_15017-59195-0229_4553878566.dat,WDB
cb_uvex2\SDSSJ013510.41+845448.8_15350-59329-0274_4326229776.dat,WDB
cb_uvex2\SDSSJ062352.33+404209.1_15288-59294-0370_4552312420.dat,WDB
wd\SDSSJ182934.79+270603.4_15331-59302-0071_5343152650.dat,WDB
wd\SDSSJ062331.38-040332.5_15279-59302-0239_4470144413.dat,WDB
wd\SDSSJ234246.29+002638.7_15034-59192-0022_4382200922.dat,WDB
wd\SDSSJ092042.97+045111.8_15265-59316-0489_4592693847.dat,WDB
cb_uvex2\SDSSJ074341.16+163604.9_15192-59302-0266_4542197915.dat,WDB
wd\SDSSJ133834.95+505111.6_15300-59351-0301_4351207184.dat,WDB
cb_uvex2\SDSSJ150417.23+553900.4_15307-59290-0464_4349140313.dat,WDB
cb_uvex2\SDSSJ141535.59+620226.3_15303-59280-0298_4349277543.dat,WDB
wd\SDSSJ080729.27+324152.1_15023-59253-0313_4555213259.dat,WDB
wd\SDSSJ074751.39+373216.3_15017-59147-0427_4555253536.dat,WDB
cb_uvex2\SDSSJ080856.85+314615.5_15023-59167-0322_4554806021.dat,WDB
wd\SDSSJ142440.78+330439.5_15322-59340-0071_4603625399.dat,WDB
cb_uvex2\SDSSJ081517.91+233924.5_15054-59232-0052_4554453369.dat,WDB
cb_uvex2\SDSSJ141859.45+342458.0_15322-59340-0455_4603642137.dat,WDB
cb_uvex2\SDSSJ163113.46+444223.6_15308-59351-0023_4346120106.dat,WDB
wd\SDSSJ073347.54+200040.6_15195-59271-0461_4542960431.dat,WDB
wd\SDSSJ052524.04-063818.1_15111-59218-0077_4416927223.dat,WDB
wd\SDSSJ075901.95+260806.6_15021-59165-0281_4554393466.dat,WDB
wd\SDSSJ212841.54+001231.3_15027-59159-0169_4376597067.dat,WDB
cb_uvex2\SDSSJ074341.16+163604.9_15192-59302-0266_4542197915.dat,WDB
wd\SDSSJ074355.73+362511.9_15190-59248-0094_4553868672.dat,WDB
cb_uvex2\SDSSJ131100.09+571519.4_15198-59269-0265_4351304317.dat,WDB
cb_uvex2\SDSSJ081859.44+230419.6_15054-59232-0205_4554480023.dat,WDB
wd\SDSSJ141959.35+853521.3_15273-59308-0433_4348263532.dat,WDB
wd\SDSSJ083342.04+045252.0_15256-59280-0045_4545065973.dat,WDB
wd\SDSSJ015348.07-005929.4_15013-59165-0240_4375863588.dat,WDB
wd\SDSSJ075156.09+293446.7_15019-59222-0410_4554592581.dat,WDB
wd\SDSSJ173831.27+045725.2_15342-59328-0495_5178371310.dat,WDB
wd\SDSSJ000959.57+260705.3_15004-59165-0311_4400722208.dat,WDB
wd\SDSSJ084901.72-010605.9_15164-59200-0265_4492077427.dat,WDB
wd\SDSSJ083606.49+041005.4_15257-59288-0077_4545067151.dat,WDB
wd\SDSSJ182808.21+260942.3_15331-59328-0116_5268427487.dat,WDB
wd\SDSSJ073552.63+210135.8_15195-59271-0379_4543075221.dat,WDB
wd\SDSSJ092644.34-014223.6_15267-59308-0199_4570513732.dat,WDB
wd\SDSSJ083606.49+041005.4_15257-59288-0077_4545067151.dat,WDB
wd\SDSSJ073842.58+183509.3_15192-59302-0082_4542229601.dat,WDB
wd\SDSSJ003406.72+243315.4_15006-59227-0456_4400875992.dat,WDB
wd\SDSSJ080102.52+271012.6_15021-59165-0280_4554417785.dat,WDB
wd\SDSSJ081357.03+250031.3_15053-59230-0340_4554472291.dat,WDB
wd\SDSSJ091058.74+044934.4_15263-59315-0215_4592604112.dat,WDB
cb_uvex2\SDSSJ085936.52+530727.7_15174-59312-0363_4360779595.dat,WDB
wd\SDSSJ083031.99+274758.6_15060-59222-0090_4555033064.dat,WDB
wd\SDSSJ023724.48+732950.3_15074-59189-0327_4325488934.dat,WDB
wd\SDSSJ075901.95+260806.6_15021-59165-0281_4554393466.dat,WDB
cb_uvex2\SDSSJ141535.59+620226.3_15303-59280-0298_4349277543.dat,WDB
cb_uvex2\SDSSJ171939.74+773053.3_15370-59338-0406_4347785183.dat,WDB
wd\SDSSJ091325.64+013144.9_15155-59256-0155_4592552455.dat,WDB
cb_uvex2\SDSSJ140119.31+550251.6_15304-59281-0175_4351041796.dat,WDB
wd\SDSSJ024443.69-005227.9_15015-59169-0330_4376165472.dat,WDB
wd\SDSSJ085618.02+003758.7_15167-59252-0249_4545165370.dat,WDB
wd\SDSSJ060736.69+010234.1_15227-59264-0258_4521820130.dat,WDB
wd\SDSSJ023724.48+732950.3_15074-59189-0327_4325488934.dat,WDB
wd\SDSSJ142951.48+341243.8_15325-59347-0141_4603789469.dat,WDB
wd\SDSSJ143638.22+320523.9_15324-59343-0036_4603776465.dat,WDB
wd\SDSSJ094004.56+021022.1_15269-59318-0015_4592941066.dat,WDB
cb_uvex2\SDSSJ085936.52+530727.7_15174-59312-0363_4360779595.dat,WDB
wd\SDSSJ074419.83+302202.9_15018-59221-0465_4551564230.dat,WDB
wd\SDSSJ000223.13+272359.3_15004-59191-0498_4402824899.dat,WDB
cb_uvex2\SDSSJ074914.23+301514.3_15019-59164-0136_4554601100.dat,WDB
cb_uvex2\SDSSJ142505.18+335948.5_15322-59340-0306_4603646041.dat,WDB
wd\SDSSJ141621.78+322638.3_15322-59340-0183_4603604796.dat,WDB
cb_uvex2\SDSSJ183135.70+270503.8_15331-59302-0024_5343158573.dat,WDB
wd\SDSSJ234709.30+001858.1_15034-59165-0356_4382230501.dat,WDB
cb_uvex2\SDSSJ085157.43+514414.9_15174-59312-0259_4360808909.dat,WDB
wd\SDSSJ185042.38+380424.2_15332-59305-0230_5368068828.dat,WDB
cb_uvex2\SDSSJ234906.10+010021.9_15034-59165-0378_4382236174.dat,WDB
wd\SDSSJ075528.48+380719.5_15020-59223-0203_4555395136.dat,WDB
wd\SDSSJ073924.83+374612.8_15017-59250-0427_4553878566.dat,WDB
cb_uvex2\SDSSJ082119.91+223346.6_15054-59232-0261_4554478826.dat,WDB
wd\SDSSJ053042.49-024721.1_15075-59216-0153_4417191435.dat,WDB
cb_uvex2\SDSSJ121628.73+204506.4_15295-59294-0132_4599535327.dat,WDB
cb_uvex2\SDSSJ085936.52+530727.7_15174-59232-0167_4360779595.dat,WDB
wd\SDSSJ073552.63+210135.8_15195-59238-0119_4543075221.dat,WDB
wd\SDSSJ161320.03+533753.1_15330-59324-0335_4346399552.dat,WDB
wd\SDSSJ084916.18+013721.0_15146-59206-0275_4545151958.dat,WDB
cb_uvex2\SDSSJ020818.33-034338.7_15046-59200-0392_4375907585.dat,WDB
cb_uvex2\SDSSJ091649.33+034147.9_15263-59309-0315_4592673752.dat,WDB
wd\SDSSJ075723.54+291437.9_15019-59281-0256_4554596234.dat,WDB
wd\SDSSJ230022.49+183739.9_15028-59166-0060_4383231045.dat,WDB
wd\SDSSJ011655.17-012605.9_15009-59192-0195_4375035219.dat,WDB
wd\SDSSJ180653.34+123557.7_15346-59307-0348_5208890302.dat,WDB
cb_uvex2\SDSSJ135334.57+023130.9_15201-59273-0301_4600232178.dat,WDB
