filename,classID
cb_uvex2\SDSSJ165300.77+333344.4_15310-59352-0302_5189685452.dat,WDA
wd\SDSSJ073737.19+154131.0_15073-59186-0162_4541980821.dat,WDB
wd\SDSSJ052508.11-081834.9_15111-59218-0425_4416226265.dat,WDA
wd\SDSSJ015348.07-005929.4_15013-59165-0240_4375863588.dat,WDB
wd\SDSSJ140733.06+620540.2_15303-59340-0155_4349284534.dat,WDB
wd\SDSSJ074828.61+374208.9_15020-59223-0047_4555254569.dat,WDB
wd\SDSSJ055143.69+262342.7_15083-59218-0197_4505424064.dat,WDA
wd\SDSSJ062247.24+014023.2_15137-59214-0258_4522257935.dat,WDB
wd\SDSSJ080702.94+254727.4_15024-59202-0180_4554407827.dat,WDA
cb_uvex2\SDSSJ234548.59-003216.0_15034-59192-0427_4371181794.dat,WDA
wd\SDSSJ132259.01-142033.8_15199-59355-0369_4587926858.dat,WDA
wd\SDSSJ073515.14+362444.7_15190-59267-0183_4553795050.dat,WDB
wd\SDSSJ065502.11-051635.4_15282-59275-0192_4471950390.dat,WDA
wd\SDSSJ062413.22-011658.4_15139-59205-0047_4470925641.dat,WDA
wd\SDSSJ141214.54+544829.4_15304-59312-0036_4350964909.dat,WDB
cb_uvex2\SDSSJ143029.84+330506.7_15325-59347-0136_4603782602.dat,WDA
wd\SDSSJ051433.52+485754.2_15121-59212-0109_4342100353.dat,WDA
wd\SDSSJ173843.44+033704.9_15342-59328-0427_5178376978.dat,WDB
wd\SDSSJ013822.45+842112.8_15194-59243-0246_4326226363.dat,WDA
cb_uvex2\SDSSJ133712.45+402159.4_15299-59293-0141_4602962213.dat,WDA
wd\SDSSJ224016.15+401330.8_15082-59215-0055_4397387703.dat,WDA
wd\SDSSJ080435.46+215647.7_15051-59204-0191_4546331842.dat,WDA
cb_uvex2\SDSSJ013803.37+001603.2_15012-59191-0102_4399905882.dat,WDA
wd\SDSSJ024449.17-014741.4_15015-59222-0084_4376199191.dat,WDB
wd\SDSSJ003406.72+243315.4_15006-59227-0456_4400875992.dat,WDB
wd\SDSSJ084142.06+500707.0_15244-59257-0188_4360881205.dat,WDB
wd\SDSSJ073802.98+180829.4_15192-59302-0093_4542225690.dat,WDA
wd\SDSSJ020931.75-033502.5_15046-59200-0367_4375908076.dat,WDB
cb_uvex2\SDSSJ121014.94+193310.4_15295-59318-0453_4599336039.dat,WDA
wd\SDSSJ142240.79+334807.8_15322-59340-0353_4603641863.dat,WDB
wd\SDSSJ090542.42+510455.1_15174-59252-0024_4360832146.dat,WDB
wd\SDSSJ073555.53-112502.2_15232-59265-0444_4476578249.dat,WDA
wd\SDSSJ112433.29+591046.6_15235-59281-0490_4359652218.dat,WDA
wd\SDSSJ164240.40+391731.5_15309-59312-0241_5191725122.dat,WDB
wd\SDSSJ065034.55-050156.2_15282-59275-0498_4472106843.dat,WDA
cb_uvex2\SDSSJ163358.47+383550.1_15309-59354-0385_5191560525.dat,WDA
cb_uvex2\SDSSJ135334.57+023130.9_15201-59273-0301_4600232178.dat,WDB
wd\SDSSJ074443.37+164851.0_15073-59212-0001_4542201299.dat,WDB
cb_uvex2\SDSSJ083619.25+014148.1_15143-59205-0139_4544964170.dat,WDA
wd\SDSSJ080203.73+323320.6_15023-59167-0449_4554721963.dat,WDA
cb_uvex2\SDSSJ074249.42+370134.3_15190-59267-0065_4553871598.dat,WDB
wd\SDSSJ074828.61+374208.9_15017-59147-0439_4555254569.dat,WDB
wd\SDSSJ075723.54+291437.9_15019-59164-0249_4554596234.dat,WDB
cb_uvex2\SDSSJ134653.20+015353.5_15201-59273-0440_4600217774.dat,WDA
wd\SDSSJ075453.84+291114.2_15019-59199-0034_4554591460.dat,WDB
cb_uvex2\SDSSJ122043.23+503510.9_15237-59291-0116_4351925199.dat,WDA
wd\SDSSJ151913.81+555419.8_15307-59290-0242_4346728041.dat,WDA
wd\SDSSJ143534.16+043425.6_15306-59289-0216_4600797411.dat,WDB
wd\SDSSJ133942.48+490652.5_15297-59291-0021_4351661634.dat,WDA
wd\SDSSJ112009.91+085641.8_15193-59271-0430_4594945476.dat,WDB
wd\SDSSJ165403.00+340420.7_15310-59315-0287_5189694264.dat,WDA
wd\SDSSJ092644.34-014223.6_15267-59308-0199_4570513732.dat,WDB
wd\SDSSJ080729.27+324152.1_15023-59253-0313_4555213259.dat,WDB
wd\SDSSJ093512.72+003857.1_15268-59310-0022_4592919144.dat,WDB
wd\SDSSJ080916.48+201248.1_15052-59229-0228_4546377105.dat,WDB
wd\SDSSJ112009.91+085641.8_15193-59243-0428_4594945476.dat,WDB
wd\SDSSJ074355.73+362511.9_15127-59190-0277_4553868672.dat,WDB
wd\SDSSJ074035.78-121452.2_15232-59265-0108_4476633394.dat,WDB
cb_uvex2\SDSSJ133712.45+402159.4_15299-59293-0141_4602962213.dat,WDA
wd\SDSSJ074351.30+385615.5_15017-59147-0321_4554153047.dat,WDB
wd\SDSSJ014049.00-010302.8_15012-59191-0336_4375147220.dat,WDB
wd\SDSSJ181104.21+143115.0_15346-59300-0042_5259694463.dat,WDB
wd\SDSSJ000611.86+590013.5_15076-59207-0113_4293384582.dat,WDA
wd\SDSSJ132011.41+471221.0_15296-59346-0392_4351701279.dat,WDA
wd\SDSSJ073110.34+241703.0_15285-59276-0261_4543210836.dat,WDB
cb_uvex2\SDSSJ122732.98+481434.4_15238-59292-0031_4352006870.dat,WDB
wd\SDSSJ234312.82-004020.6_15033-59164-0016_4371153459.dat,WDB
wd\SDSSJ074225.38+200357.5_15286-59276-0097_4543064776.dat,WDB
wd\SDSSJ090542.42+510455.1_15174-59284-0022_4360832146.dat,WDB
cb_uvex2\SDSSJ081859.44+230419.6_15054-59232-0205_4554480023.dat,WDB
wd\SDSSJ173843.44+033704.9_15342-59328-0427_5178376978.dat,WDB
wd\SDSSJ170940.41+714551.6_15369-59360-0067_4347221846.dat,WDA
cb_uvex2\SDSSJ085219.78-005658.6_15164-59200-0150_4492081867.dat,WDB
wd\SDSSJ092455.73+043023.9_15266-59306-0436_4592711200.dat,WDA
wd\SDSSJ112820.20+252941.4_15294-59291-0491_4595923691.dat,WDA
wd\SDSSJ025205.45+725403.7_15074-59189-0299_4325512578.dat,WDA
wd\SDSSJ140733.06+620540.2_15303-59280-0335_4349284534.dat,WDB
wd\SDSSJ135311.06+025052.6_15201-59328-0140_4600232847.dat,WDA
wd\SDSSJ075758.80+365907.0_15020-59248-0070_4555281899.dat,WDB
wd\SDSSJ074751.39+373216.3_15017-59147-0427_4555253536.dat,WDB
wd\SDSSJ135216.04+040216.1_15201-59273-0045_4600285659.dat,WDB
cb_uvex2\SDSSJ082753.83+282426.5_15058-59195-0278_4555033898.dat,WDA
cb_uvex2\SDSSJ122228.27+494141.1_15237-59256-0328_4351932048.dat,WDA
wd\SDSSJ075901.95+260806.6_15021-59226-0349_4554393466.dat,WDB
cb_uvex2\SDSSJ080733.37+281554.0_15024-59202-0441_4554634465.dat,WDA
wd\SDSSJ092559.91+025636.1_15265-59292-0335_4592698582.dat,WDA
cb_uvex2\SDSSJ164000.78+403810.3_15309-59312-0077_5191897328.dat,WDA
wd\SDSSJ062237.02+162340.1_15228-59269-0387_4535580138.dat,WDA
wd\SDSSJ185522.53+361033.4_15332-59305-0317_5367961273.dat,WDA
wd\SDSSJ143452.21+091835.3_15202-59250-0048_4601003356.dat,WDB
wd\SDSSJ093906.50+035435.5_15270-59317-0078_4592986641.dat,WDB
cb_uvex2\SDSSJ073916.54+201457.5_15195-59238-0299_4543078303.dat,WDA
wd\SDSSJ074928.75+364451.5_15020-59248-0216_4555240068.dat,WDA
wd\SDSSJ234709.30+001858.1_15034-59165-0356_4382230501.dat,WDB
wd\SDSSJ063737.71+053210.7_15114-59208-0038_4525011192.dat,WDA
wd\SDSSJ133034.43+471158.0_15296-59346-0265_4351695334.dat,WDA
wd\SDSSJ161717.70+551925.4_15329-59343-0251_4346449833.dat,WDA
wd\SDSSJ092236.05+034208.4_15264-59310-0278_4592682291.dat,WDA
wd\SDSSJ163644.12+395518.8_15309-59354-0379_5191816170.dat,WDB
wd\SDSSJ085926.99+514437.9_15174-59232-0197_4360794491.dat,WDB
wd\SDSSJ162131.90+635118.2_15347-59301-0381_4347450245.dat,WDA
wd\SDSSJ085719.37-011313.7_15166-59251-0202_4492116225.dat,WDB
wd\SDSSJ082227.11+365753.7_15055-59230-0219_4555515742.dat,WDA
wd\SDSSJ073819.57+282126.9_15016-59276-0403_4551070533.dat,WDA
cb_uvex2\SDSSJ113349.72+251834.5_15294-59314-0184_4595996064.dat,WDA
wd\SDSSJ084700.86-010032.3_15164-59200-0105_4492068866.dat,WDB
wd\SDSSJ132024.11-124341.6_15199-59279-0196_4588980482.dat,WDA
cb_uvex2\SDSSJ140341.97+540714.4_15302-59315-0135_4351043634.dat,WDB
wd\SDSSJ142852.12+310621.0_15324-59343-0134_4603753259.dat,WDA
wd\SDSSJ075205.24+300045.2_15019-59164-0102_4554594417.dat,WDB
wd\SDSSJ074538.13+312205.2_15018-59164-0398_4551591889.dat,WDB
wd\SDSSJ001518.39+010549.1_15039-59202-0240_4399148703.dat,WDA
wd\SDSSJ023124.78+590035.8_15218-59245-0402_4318375751.dat,WDA
wd\SDSSJ084503.81-012537.6_15164-59200-0004_4492050694.dat,WDA
wd\SDSSJ065635.95+011934.9_15336-59294-0381_4529958908.dat,WDB
cb_uvex2\SDSSJ082457.55+285241.8_15058-59195-0131_4554788638.dat,WDB
wd\SDSSJ071449.94-241557.9_15116-59218-0471_4457222074.dat,WDA
wd\SDSSJ074321.68+200828.1_15195-59238-0061_4543097596.dat,WDB
wd\SDSSJ140733.06+620540.2_15303-59280-0335_4349284534.dat,WDB
cb_uvex2\SDSSJ163113.46+444223.6_15308-59312-0441_4346120106.dat,WDB
cb_uvex2\SDSSJ140119.31+550251.6_15304-59281-0175_4351041796.dat,WDB
wd\SDSSJ130553.72+555149.3_15198-59273-0328_4351441719.dat,WDA
wd\SDSSJ024443.69-005227.9_15015-59166-0326_4376165472.dat,WDB
wd\SDSSJ155708.47+282335.8_15274-59329-0024_5188190884.dat,WDA
wd\SDSSJ073842.58+183509.3_15073-59212-0406_4542229601.dat,WDB
cb_uvex2\SDSSJ081416.54+381207.6_15026-59257-0416_4555526062.dat,WDA
wd\SDSSJ074419.83+302202.9_15016-59146-0008_4551564230.dat,WDB
cb_uvex2\SDSSJ143251.75+362943.4_15305-59283-0006_4603885588.dat,WDA
wd\SDSSJ074508.79+311659.3_15018-59164-0391_4551590626.dat,WDB
wd\SDSSJ144633.47+415046.7_15357-59336-0378_4350700248.dat,WDA
wd\SDSSJ023536.46+014102.8_15014-59165-0110_4401871791.dat,WDB
wd\SDSSJ171958.28-135033.6_15341-59355-0020_4834695367.dat,WDA
wd\SDSSJ142002.02+361551.4_15305-59283-0215_4603719444.dat,WDA
wd\SDSSJ051141.50-045945.4_15102-59210-0399_4416869990.dat,WDA
wd\SDSSJ073817.47+381528.3_15127-59219-0147_4553882032.dat,WDA
wd\SDSSJ163153.44+392357.9_15309-59354-0483_5191810857.dat,WDA
cb_uvex2\SDSSJ085545.34-010850.6_15166-59251-0306_4492109516.dat,WDB
wd\SDSSJ000545.17+580538.5_15076-59207-0149_4293287268.dat,WDB
wd\SDSSJ081754.08+370959.5_15055-59230-0064_4555500217.dat,WDA
wd\SDSSJ173831.27+045725.2_15342-59328-0495_5178371310.dat,WDB
wd\SDSSJ083031.99+274758.6_15060-59222-0090_4555033064.dat,WDB
wd\SDSSJ135435.36+024825.5_15201-59306-0040_4600233414.dat,WDA
wd\SDSSJ053341.84+342649.9_15112-59238-0251_4514845862.dat,WDA
wd\SDSSJ152101.46+565718.3_15307-59344-0064_4346726021.dat,WDA
wd\SDSSJ073813.66+283248.3_15016-59168-0412_4551091914.dat,WDA
wd\SDSSJ074107.26+310612.8_15016-59276-0089_4551581537.dat,WDA
cb_uvex2\SDSSJ141957.66+361857.3_15305-59283-0216_4603719461.dat,WDB
cb_uvex2\SDSSJ151239.21+852109.6_15273-59308-0303_4348160219.dat,WDA
wd\SDSSJ075113.25+313249.1_15018-59251-0240_4554661908.dat,WDB
wd\SDSSJ155809.97+290645.7_15274-59304-0481_5188200527.dat,WDB
wd\SDSSJ080638.43+230025.1_15051-59204-0356_4546342339.dat,WDA
cb_uvex2\SDSSJ083530.42+262628.7_15060-59222-0280_4555027696.dat,WDA
wd\SDSSJ073512.67+163804.0_15073-59212-0242_4542153944.dat,WDB
wd\SDSSJ080409.90+355657.5_15022-59231-0450_4555285533.dat,WDA
wd\SDSSJ071952.76-261535.9_15116-59218-0338_4430052197.dat,WDA
wd\SDSSJ074726.29+380417.3_15017-59195-0025_4555381917.dat,WDB
wd\SDSSJ223710.10+394048.5_15082-59215-0131_4397039831.dat,WDA
wd\SDSSJ160622.04+272017.0_15274-59304-0090_5188059798.dat,WDB
wd\SDSSJ080530.98+315247.4_15023-59232-0438_4554726149.dat,WDA
wd\SDSSJ162611.44+665858.5_15368-59359-0349_4347422830.dat,WDA
wd\SDSSJ081310.96+392250.5_15026-59169-0045_4555536134.dat,WDA
cb_uvex2\SDSSJ234906.10+010021.9_15034-59165-0378_4382236174.dat,WDB
wd\SDSSJ111915.14+101833.8_15129-59217-0173_4594950266.dat,WDA
wd\SDSSJ143452.21+091835.3_15202-59309-0044_4601003356.dat,WDB
wd\SDSSJ161320.03+533753.1_15330-59324-0335_4346399552.dat,WDB
cb_uvex2\SDSSJ081028.00+265230.8_15024-59254-0319_4554529071.dat,WDA
wd\SDSSJ054012.55+232054.6_15226-59265-0487_4504446883.dat,WDB
cb_uvex2\SDSSJ150036.07+331931.2_15271-59306-0010_5188442972.dat,WDA
wd\SDSSJ111812.67+095241.4_15193-59248-0400_4594949136.dat,WDA
wd\SDSSJ074355.73+362511.9_15190-59248-0094_4553868672.dat,WDB
wd\SDSSJ085000.31-010631.2_15164-59200-0272_4492078078.dat,WDA
wd\SDSSJ093955.45+040641.5_15270-59284-0232_4592988582.dat,WDA
wd\SDSSJ183101.80+262831.4_15331-59302-0010_5343109153.dat,WDA
wd\SDSSJ074538.13+312205.2_15018-59164-0398_4551591889.dat,WDB
cb_uvex2\SDSSJ012237.40+155527.0_15010-59199-0082_4401113530.dat,WDB
wd\SDSSJ080149.89+271105.0_15021-59226-0072_4554418446.dat,WDA
wd\SDSSJ015638.71-013118.1_15045-59202-0001_4375864388.dat,WDA
wd\SDSSJ081718.34+212342.7_15054-59232-0341_4546471312.dat,WDA
wd\SDSSJ112731.58+272540.2_15293-59312-0132_4597240792.dat,WDB
wd\SDSSJ133834.95+505111.6_15300-59312-0107_4351207184.dat,WDB
wd\SDSSJ012016.17-004706.0_15009-59192-0076_4375040693.dat,WDB
wd\SDSSJ092644.34-014223.6_15267-59308-0199_4570513732.dat,WDB
wd\SDSSJ164328.50+400204.3_15309-59350-0013_5191884012.dat,WDB
wd\SDSSJ164240.40+391731.5_15309-59312-0241_5191725122.dat,WDB
cb_uvex2\SDSSJ121334.97+513041.6_15237-59338-0017_4351912082.dat,WDB
cb_uvex2\SDSSJ164901.35+341449.9_15310-59339-0400_5189660954.dat,WDA
cb_uvex2\SDSSJ015915.04-030824.9_15045-59169-0072_4375835330.dat,WDB
wd\SDSSJ024449.17-014741.4_15015-59192-0342_4376199191.dat,WDB
wd\SDSSJ143430.62+343616.5_15325-59347-0309_4603863406.dat,WDB
wd\SDSSJ081323.22+242033.9_15053-59230-0267_4554467323.dat,WDA
cb_uvex2\SDSSJ085545.34-010850.6_15166-59251-0306_4492109516.dat,WDB
cb_uvex2\SDSSJ084601.10-010846.0_15164-59200-0477_4492066519.dat,WDA
wd\SDSSJ113348.87+262354.4_15293-59293-0030_4595999865.dat,WDB
cb_uvex2\SDSSJ151248.06+575549.6_15307-59344-0171_4349088607.dat,WDB
cb_uvex2\SDSSJ011943.63+002500.1_15009-59218-0204_4399788869.dat,WDB
wd\SDSSJ230118.52+190745.2_15028-59197-0266_4383235950.dat,WDA
wd\SDSSJ060736.69+010234.1_15227-59264-0258_4521820130.dat,WDB
wd\SDSSJ153405.13+063917.7_15272-59326-0013_5171002179.dat,WDB
wd\SDSSJ075539.15+300712.8_15019-59164-0018_4554613051.dat,WDA
wd\SDSSJ085308.97-001605.4_15164-59200-0492_4492112403.dat,WDA
wd\SDSSJ073937.16+373052.2_15127-59190-0139_4553877381.dat,WDB
wd\SDSSJ011655.17-012605.9_15009-59192-0195_4375035219.dat,WDB
cb_uvex2\SDSSJ124839.49+631429.5_15239-59264-0253_4349843334.dat,WDA
wd\SDSSJ112719.90+264843.9_15293-59312-0431_4597238056.dat,WDB
cb_uvex2\SDSSJ162441.86+635746.2_15347-59301-0347_4347446075.dat,WDA
wd\SDSSJ112457.28+271741.8_15293-59312-0035_4597239969.dat,WDA
wd\SDSSJ075453.84+291114.2_15019-59164-0274_4554591460.dat,WDB
cb_uvex2\SDSSJ142505.18+335948.5_15322-59340-0306_4603646041.dat,WDB
cb_uvex2\SDSSJ001101.50+004415.3_15039-59202-0358_4399115757.dat,WDA
wd\SDSSJ000606.08+272216.4_15004-59165-0048_4402828396.dat,WDB
wd\SDSSJ073552.63+210135.8_15195-59271-0379_4543075221.dat,WDB
wd\SDSSJ043149.99+355207.3_15223-59265-0269_4515480061.dat,WDA
wd\SDSSJ080647.41+314420.1_15023-59167-0372_4554726588.dat,WDA
wd\SDSSJ092042.97+045111.8_15265-59316-0489_4592693847.dat,WDB
wd\SDSSJ081532.19+215840.3_15054-59232-0443_4546473790.dat,WDA
wd\SDSSJ185256.39+381301.7_15332-59305-0146_5368085280.dat,WDB
wd\SDSSJ052924.32-012835.3_15075-59216-0363_4417260718.dat,WDA
wd\SDSSJ083031.99+274758.6_15058-59195-0297_4555033064.dat,WDB
wd\SDSSJ124259.71+293158.9_15250-59267-0057_4602002689.dat,WDA
cb_uvex2\SDSSJ001056.26+264416.6_15004-59165-0099_4402834498.dat,WDA
cb_uvex2\SDSSJ074039.81+380726.0_15127-59190-0079_4553888652.dat,WDA
wd\SDSSJ093806.30+032242.4_15269-59280-0183_4592983242.dat,WDB
wd\SDSSJ074837.32+384122.7_15017-59163-0014_4555387139.dat,WDA
wd\SDSSJ073515.14+362444.7_15127-59219-0432_4553795050.dat,WDB
wd\SDSSJ073347.54+200040.6_15195-59238-0001_4542960431.dat,WDB
wd\SDSSJ161320.03+533753.1_15330-59324-0335_4346399552.dat,WDB
wd\SDSSJ012840.82+135406.0_15010-59199-0288_4401104895.dat,WDA
cb_uvex2\SDSSJ003624.95+021235.4_15005-59167-0082_4399302338.dat,WDA
cb_uvex2\SDSSJ121503.78+490532.4_15238-59340-0015_4351946638.dat,WDA
wd\SDSSJ090542.42+510455.1_15174-59232-0024_4360832146.dat,WDB
wd\SDSSJ081509.14+392912.3_15026-59257-0126_4555538280.dat,WDA
wd\SDSSJ045517.90+264853.0_15120-59210-0071_4509134406.dat,WDA
wd\SDSSJ120614.24+571058.6_15236-59290-0039_4351540397.dat,WDA
wd\SDSSJ141959.35+853521.3_15273-59308-0433_4348263532.dat,WDB
wd\SDSSJ054800.65+180842.3_15100-59204-0216_4502892195.dat,WDA
wd\SDSSJ142155.83+351449.8_15305-59343-0464_4603650265.dat,WDB
cb_uvex2\SDSSJ134900.41-053524.9_15200-59273-0060_4591625102.dat,WDA
cb_uvex2\SDSSJ164802.77+345545.6_15310-59315-0115_5189677512.dat,WDB
wd\SDSSJ061627.78+262139.2_15085-59216-0137_4539534215.dat,WDA
wd\SDSSJ053042.49-024721.1_15075-59187-0291_4417191435.dat,WDB
wd\SDSSJ182241.21+270100.9_15331-59302-0162_5342487319.dat,WDA
wd\SDSSJ111754.67+104509.2_15193-59248-0206_4594994399.dat,WDA
wd\SDSSJ113307.06+272516.0_15293-59340-0064_4597294581.dat,WDB
wd\SDSSJ160629.50+530447.1_15330-59344-0492_4346413277.dat,WDA
wd\SDSSJ064319.88+004516.0_15281-59273-0496_4524061904.dat,WDA
cb_uvex2\SDSSJ134436.61+384820.2_15299-59293-0259_4602959015.dat,WDB
wd\SDSSJ063339.79+110102.4_15103-59268-0127_4528954974.dat,WDA
wd\SDSSJ112605.76+090628.5_15129-59221-0282_4594953300.dat,WDB
wd\SDSSJ084736.14+504749.4_15244-59257-0103_4360816009.dat,WDB
wd\SDSSJ092337.32+035309.2_15264-59310-0038_4592683092.dat,WDA
wd\SDSSJ163104.67-012344.7_15275-59337-0388_4862961909.dat,WDB
wd\SDSSJ134129.09-054526.4_15200-59324-0469_4589579429.dat,WDA
cb_uvex2\SDSSJ131554.29+473923.0_15296-59317-0404_4351712138.dat,WDA
wd\SDSSJ163644.12+395518.8_15309-59340-0379_5191816170.dat,WDB
wd\SDSSJ083606.49+041005.4_15257-59288-0077_4545067151.dat,WDB
cb_uvex2\SDSSJ081540.72+391056.9_15026-59169-0115_4555537312.dat,WDB
wd\SDSSJ175353.62+000850.2_15345-59327-0075_5177531947.dat,WDA
cb_uvex2\SDSSJ090542.95+510744.8_15174-59232-0025_4360832115.dat,WDA
wd\SDSSJ074338.40+383028.4_15017-59278-0113_4554148947.dat,WDA
cb_uvex2\SDSSJ165712.59+352616.7_15310-59315-0444_5189732395.dat,WDA
wd\SDSSJ143638.22+320523.9_15324-59343-0036_4603776465.dat,WDB
cb_uvex2\SDSSJ004420.04+002125.6_15007-59187-0092_4399312093.dat,WDA
wd\SDSSJ071652.33-255659.6_15116-59212-0497_4430087992.dat,WDA
cb_uvex2\SDSSJ111716.60+091603.2_15129-59278-0214_4594923273.dat,WDB
wd\SDSSJ093045.08-010326.5_15267-59308-0119_4570533577.dat,WDA
cb_uvex2\SDSSJ143415.09+334132.3_15325-59347-0059_4603792653.dat,WDA
wd\SDSSJ161435.82+854920.0_15273-59308-0153_4348092475.dat,WDA
cb_uvex2\SDSSJ140119.31+550251.6_15304-59281-0175_4351041796.dat,WDB
cb_uvex2\SDSSJ143251.75+362943.4_15305-59283-0006_4603885588.dat,WDA
cb_uvex2\SDSSJ143857.87+041654.0_15306-59289-0136_4600817878.dat,WDA
wd\SDSSJ122259.35+503645.1_15237-59256-0319_4351924365.dat,WDB
wd\SDSSJ024602.77+002539.4_15015-59222-0290_4401932127.dat,WDA
cb_uvex2\SDSSJ083406.40+312320.1_15059-59199-0341_4555565313.dat,WDB
wd\SDSSJ000959.57+260705.3_15004-59165-0311_4400722208.dat,WDB
wd\SDSSJ060144.66+232451.5_15077-59189-0041_4538330883.dat,WDA
wd\SDSSJ082829.11+363418.0_15062-59227-0469_4555692047.dat,WDB
cb_uvex2\SDSSJ073942.78+194738.9_15195-59238-0284_4543044072.dat,WDB
cb_uvex2\SDSSJ003310.43+011934.2_15005-59193-0138_4399278965.dat,WDB
cb_uvex2\SDSSJ093855.69+023657.0_15269-59340-0496_4592943101.dat,WDB
wd\SDSSJ073512.67+163804.0_15073-59186-0242_4542153944.dat,WDB
wd\SDSSJ063620.46+165715.2_15229-59303-0314_4536895572.dat,WDB
cb_uvex2\SDSSJ085157.43+514414.9_15174-59312-0259_4360808909.dat,WDB
wd\SDSSJ051201.17-045717.6_15102-59266-0137_4416870143.dat,WDA
cb_uvex2\SDSSJ003310.43+011934.2_15005-59193-0138_4399278965.dat,WDB
wd\SDSSJ062209.96+003947.7_15139-59205-0376_4522189531.dat,WDB
cb_uvex2\SDSSJ140205.27+621507.0_15303-59280-0405_4349287777.dat,WDB
wd\SDSSJ212552.77+001918.5_15027-59159-0096_4376584565.dat,WDB
cb_uvex2\SDSSJ073929.44+285218.8_15016-59248-0379_4551095057.dat,WDB
wd\SDSSJ081011.14+214540.1_15051-59204-0045_4546457725.dat,WDB
wd\SDSSJ062412.49-005033.3_15139-59205-0066_4470976527.dat,WDB
wd\SDSSJ075723.54+291437.9_15019-59164-0249_4554596234.dat,WDB
wd\SDSSJ062658.20+094030.0_15103-59268-0429_4526771868.dat,WDA
wd\SDSSJ113631.50+591229.5_15235-59346-0052_4359633559.dat,WDB
wd\SDSSJ003230.13+001138.6_15005-59167-0449_4399273369.dat,WDB
wd\SDSSJ091133.62+032530.2_15263-59315-0467_4592594773.dat,WDA
wd\SDSSJ145754.16+315225.4_15271-59327-0492_4603858311.dat,WDA
wd\SDSSJ165309.13+343802.5_15310-59352-0364_5189713451.dat,WDB
wd\SDSSJ141859.76+034026.8_15323-59352-0382_4600445404.dat,WDB
cb_uvex2\SDSSJ161854.18+530050.2_15330-59324-0149_4346394028.dat,WDA
wd\SDSSJ112020.01+091800.2_15129-59278-0180_4594946522.dat,WDA
wd\SDSSJ080210.88+230543.2_15051-59204-0495_4546330453.dat,WDA
wd\SDSSJ091058.74+044934.4_15263-59315-0215_4592604112.dat,WDB
wd\SDSSJ235457.60-010322.1_15035-59190-0490_4371189231.dat,WDB
wd\SDSSJ015657.87+004037.8_15013-59221-0225_4401495932.dat,WDA
wd\SDSSJ180853.19+143231.1_15346-59300-0168_5259656308.dat,WDB
wd\SDSSJ103942.93+422718.8_15351-59359-0284_4597713245.dat,WDB
wd\SDSSJ161837.70+864325.6_15273-59360-0133_4348120974.dat,WDA
cb_uvex2\SDSSJ135434.61+031318.5_15201-59279-0060_4600281857.dat,WDA
wd\SDSSJ185348.96+375350.9_15332-59305-0147_5368078918.dat,WDA
cb_uvex2\SDSSJ072122.47+232024.3_15285-59304-0468_4542838217.dat,WDA
wd\SDSSJ012840.82+135406.0_15010-59199-0288_4401104895.dat,WDA
wd\SDSSJ074257.29+390617.9_15017-59278-0131_4554151872.dat,WDB
cb_uvex2\SDSSJ020818.33-034338.7_15046-59200-0392_4375907585.dat,WDB
wd\SDSSJ063336.68+034721.3_15114-59191-0383_4524683749.dat,WDA
wd\SDSSJ073552.27+364634.5_15127-59190-0484_4553855281.dat,WDB
wd\SDSSJ092031.70+025755.8_15265-59316-0212_4592677013.dat,WDA
cb_uvex2\SDSSJ015731.50-023038.5_15045-59169-0008_4375869730.dat,WDA
wd\SDSSJ134751.93-054652.5_15349-59304-0318_4591624506.dat,WDA
wd\SDSSJ133834.95+505111.6_15300-59351-0301_4351207184.dat,WDB
wd\SDSSJ060453.21+012601.5_15227-59264-0403_4521754782.dat,WDA
wd\SDSSJ090456.10+525029.8_15174-59284-0106_4360786964.dat,WDB
wd\SDSSJ112009.91+085641.8_15129-59221-0388_4594945476.dat,WDB
wd\SDSSJ073347.54+200040.6_15195-59271-0461_4542960431.dat,WDB
cb_uvex2\SDSSJ113539.28+234404.6_15294-59291-0100_4595984450.dat,WDA
cb_uvex2\SDSSJ162843.53+450314.2_15308-59342-0065_4346122541.dat,WDA
wd\SDSSJ015900.43-015221.4_15045-59169-0129_4375873228.dat,WDA
wd\SDSSJ234731.59+845248.5_15350-59329-0500_4286691353.dat,WDA
wd\SDSSJ000223.13+272359.3_15004-59165-0020_4402824899.dat,WDB
cb_uvex2\SDSSJ234508.12-002431.7_15034-59165-0223_4371155268.dat,WDA
wd\SDSSJ182837.51+262616.6_15331-59328-0316_5343102131.dat,WDA
wd\SDSSJ075938.05+381920.4_15020-59284-0050_4555423217.dat,WDA
wd\SDSSJ161750.41+865542.3_15273-59329-0132_4348119570.dat,WDA
cb_uvex2\SDSSJ134417.05+281511.1_15301-59314-0359_4602376099.dat,WDB
wd\SDSSJ185505.44+375432.3_15332-59305-0118_5368082482.dat,WDA
wd\SDSSJ225847.55+185153.3_15028-59197-0310_4383231629.dat,WDA
wd\SDSSJ084501.60+502432.6_15244-59257-0138_4360817695.dat,WDA
wd\SDSSJ134956.19+024309.3_15201-59306-0298_4600224987.dat,WDB
cb_uvex2\SDSSJ085157.43+514414.9_15174-59232-0439_4360808909.dat,WDB
wd\SDSSJ135311.06+025052.6_15201-59306-0138_4600232847.dat,WDA
